platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
TikTok,Us,North America,en,DIY,#Tech,My Favorite Summer Apps,OliviaShorts,licensed,Tape measure click,34,29,122936,6621,823,498,1107,0.073607,rising,TikTok Creative Center,hook in 2s,Android,22,Tech,7,Short,17562.29,236,0.006695,0.004051,0.009005,27.936709,Monday,Evening,Regular,"tools, ai, apps",Can’t stop watching 😂,68775.5,Mid,Spring,2025-08-18,2025-08,AI Tools You Must Try in 2025 🧠,31,1,23.1,0.797,iPhone,External,0,4193b16fe3696f230d861972d73b524d,9049,0.053857,0.00192,73.607,0.0538572915988807,0.0066945402485846,0.0040508882670657
TikTok,Gb,Europe,en,Automotive,#Tech,AI Tools You Must Try in 2025,InsideWorks,licensed,Engine rev,34,23,22146,2149,272,287,319,0.136684,seasonal,Public Reports,subtitles,Android,9,Tech,6,Short,3691.0,60,0.012282,0.012959,0.014404,35.229508,Monday,Morning,HolidaySeason,"apps, ai, tech",Instant like!,98432.0,Mid,Winter,2025-08-18,2025-08,Build This in 10 Minutes 🍔,26,1,18.5,0.804,iPhone,ForYou,0,8f3fafa5df18b3accbb212d21a01e755,3027,0.097038,0.002709,136.684,0.0970378397904813,0.0122821276980041,0.012959450916644
TikTok,Nl,Europe,nl,Beauty,#Dance,Morning Routine — College,FitnessWithFatma,original,Soft glam loop,34,34,211297,14869,1493,1556,2912,0.098582,stable,TikTok Creative Center,facecam,Android,17,Dance,41,Evergreen,5153.59,197,0.007066,0.007364,0.013782,75.09596,Friday,Evening,Regular,"challenge, dance, trend, music",Thanks for this!,114256.7,Mid,Winter,2025-08-22,2025-08,Try this move 👉 🔥,17,1,18.7,0.55,Samsung,Following,1,d67a58cbf0ef36be466f11b80fdcf755,20830,0.07037,0.000932,98.582,0.07037014250084,0.007065883566733,0.0073640420829448
TikTok,Kr,Asia,ko,Art,#GRWM,Skincare routine for College,TravelByYuki,original,Indie brush,34,18,384995,25385,2080,2319,1567,0.081432,declining,Public Reports,greenscreen,iOS,19,Beauty,5,Short,76999.0,908,0.005403,0.006023,0.00407,27.926293,Friday,Evening,Regular,"beauty, skincare, grwm",Thanks for this!,102802.1,Mid,Winter,2025-08-22,2025-08,Makeup Basics You Need 🏖️,25,1,12.6,0.7,iPhone,Following,1,e49056c88659b4e997980165a88474c5,31351,0.065936,0.002358,81.432,0.0659359212457304,0.0054026675671112,0.0060234548500629
TikTok,Us,North America,en,Sports,#Comedy,POV: Budget,PrimeHub,licensed,Adrenaline synth,34,32,170225,10948,751,1090,823,0.079965,declining,TikTok Creative Center,text-to-speech,Android,21,Comedy,6,Short,28370.83,429,0.004412,0.006403,0.004835,25.460465,Friday,Evening,HolidaySeason,"comedy, relatable, sketch",Instant like!,103279.3,Mid,Winter,2025-08-22,2025-08,POV: College 🍔,14,1,17.1,0.534,iPhone,ForYou,1,10d8584cb3e8f5b4bbb9fa9b56f1ad54,13612,0.064315,0.00252,79.965,0.0643148773681891,0.004411807901307,0.0064032897635482
TikTok,Jp,Asia,ja,Gaming,#LearnOnTikTok,Weekly Reset — College,BeautyByJames,trending,Boss fight theme,34,37,84935,3477,273,238,662,0.054748,declining,Open Web Samples,storytime,Android,16,Education,6,Short,14155.83,167,0.003214,0.002802,0.007794,20.696429,Monday,Afternoon,HolidaySeason,"learn, study, productivity, notes, tips",ずっと見ちゃう😂,73660.3,Mid,Winter,2025-08-18,2025-08,Exam Day Routine,16,0,24.3,0.657,Samsung,ForYou,0,c715b147ebfec189bfbc91d25e7cc353,4650,0.040937,0.001966,54.748,0.0409371872608465,0.0032142226408429,0.0028021428150938
TikTok,In,Asia,hi,Music,#Lifestyle,Night Routine — Budget,Ahmed,trending,K-pop hook,34,40,56551,4189,291,552,660,0.100653,rising,TikTok Creative Center,cinematic b-roll,Android,21,Lifestyle,3,Short,18850.33,90,0.005146,0.009761,0.011671,46.032967,Sunday,Evening,SummerBreak,"routine, daily, motivation, lifestyle",Can’t stop watching 😂,108963.7,Mid,Summer,2025-08-24,2025-08,Night Routine — 2025,20,0,27.2,0.68,Huawei,Following,1,72c3b294f6773455e0a08be23e70d2c1,5692,0.074075,0.001591,100.653,0.0740747290056763,0.0051457975986277,0.0097611005994588
TikTok,Ae,Asia,ar,Finance,#Fashion,Outfits for College,ProLucas,trending,Ticker tick,34,32,48105,3911,481,320,248,0.103108,stable,TikTok Creative Center,emoji overlays,Android,20,Fashion,5,Short,9621.0,31,0.009999,0.006652,0.005155,122.21875,Friday,Evening,Ramadan,"grwm, style, ootd",مش قادر أبطل اتفرج 😂,113733.4,Mid,Spring,2025-08-22,2025-08,How to style Office 🔥,21,1,16.4,0.512,Samsung,External,1,84395e1c0be22456a48e654720a3409f,4960,0.081301,0.000644,103.108,0.081301320029103,0.0099989606070055,0.0066521151647437
TikTok,It,Europe,it,Gaming,#Travel,Hidden Gems of Paris,StudyWithSara,licensed,Trap beat,34,34,115676,6029,448,639,374,0.06475,declining,TikTok Creative Center,cinematic b-roll,iOS,23,Travel,5,Short,23135.2,72,0.003873,0.005524,0.003233,82.589041,Saturday,Night,SummerBreak,"food tour, hidden gems, guide",Thanks for this!,94172.9,Mid,Summer,2025-08-23,2025-08,24 Hours in London ✨,20,1,26.6,0.782,iPhone,ForYou,1,7347e39be2732040157be8cb4834556c,7490,0.05212,0.000622,64.75,0.0521197136830457,0.0038728863377018,0.0055240499325702
TikTok,Ca,North America,en,Beauty,#FYP,Morning Routine — College,UrbanVision,original,Soft glam loop,34,21,136492,8955,1243,729,1647,0.092123,declining,Public Reports,meme template,Web,15,Pets,33,Evergreen,4136.12,249,0.009107,0.005341,0.012067,35.82,Monday,Afternoon,Regular,"pets, cats, dogs, cute",Thanks for this!,120866.4,Mid,Winter,2025-08-18,2025-08,Cutest moments today,20,0,14.3,0.681,Desktop,ForYou,0,816dfe2bffebe842d68202b73ef24c9e,12574,0.065608,0.001824,92.123,0.0656082407760161,0.0091067608357999,0.0053409723646807
TikTok,Id,Asia,id,Music,#Football,Morning Routine — Beginners,DailyVlogsYoussef,trending,K-pop hook,34,32,20069,834,84,62,82,0.052917,rising,Public Reports,subtitles,Android,16,Sports,3,Short,6689.67,32,0.004186,0.003089,0.004086,25.272727,Friday,Afternoon,Regular,"workout, sports, gym, football",This is fire 🔥,79263.6,Mid,Spring,2025-08-22,2025-08,Speed drills for beginners 🏖️,29,1,19.4,0.606,Huawei,ForYou,1,e111e9d1d2bf3ec06301c02d837c8471,1062,0.041557,0.001594,52.917,0.0415566296277841,0.0041855598186257,0.0030893417708904
TikTok,Jp,Asia,ja,Finance,#FYP,Skincare routine for 2025,TrueWorks,trending,Ticker tick,34,29,149176,9121,623,850,1463,0.080824,seasonal,TikTok Creative Center,subtitles,Android,1,Beauty,4,Short,37294.0,447,0.004176,0.005698,0.009807,20.359375,Saturday,Night,Regular,"skincare, beauty, makeup, grwm",最高です！,87740.9,Mid,Fall,2025-08-23,2025-08,Makeup Basics You Need 🎮,24,1,21.2,0.731,iPhone,ForYou,1,666b6aeb26d2715177ba7dd2d5230d61,12057,0.061143,0.002996,80.824,0.0611425430364133,0.004176275004022,0.0056979675014747
TikTok,Tr,Europe,tr,DIY,#Motivation,Night Routine — 2025,LinaChannel,licensed,Woodshop groove,34,17,16446,695,72,90,126,0.059771,seasonal,Open Web Samples,tutorial overlay,Android,11,Education,6,Short,2741.0,22,0.004378,0.005472,0.007661,30.217391,Sunday,Morning,Regular,"tips, study, notes, learn",Can’t stop watching 😂,100230.7,Mid,Fall,2025-08-24,2025-08,Exam Day Routine,16,0,9.8,0.576,iPhone,ForYou,1,6bf08ca5cab0b0ef83a78dbab7d26d5e,983,0.04226,0.001338,59.771,0.0422595159917305,0.0043779642466253,0.0054724553082816
TikTok,Es,Europe,es,Travel,#Foodie,Is Sushi worth the hype?,TechieSofia,licensed,Backpack beat,34,25,76253,7098,450,662,432,0.113333,rising,Public Reports,tutorial overlay,iOS,14,Food,40,Evergreen,1906.32,323,0.005901,0.008682,0.005665,21.907407,Thursday,Afternoon,BackToSchool,"kitchen, street food, food",No puedo parar de mirar 😂,63588.5,Mid,Fall,2025-08-21,2025-08,I tried making Ramen,20,0,21.1,0.844,iPhone,ForYou,0,a5f3e8cc14182cf576797a5cd812d940,8642,0.093085,0.004236,113.333,0.0930848622349284,0.0059014071577511,0.0086816256409583
TikTok,Ma,Africa,ar,News,#Cover,Underrated artists you need to hear,BeautyByOlivia,licensed,Neutral piano,34,26,19720,668,90,66,125,0.048124,declining,TikTok Creative Center,hook in 2s,iOS,21,Music,6,Short,3286.67,5,0.004564,0.003347,0.006339,111.333333,Monday,Evening,Ramadan,"cover, music, song",جامد جدًا 🔥,102520.5,Mid,Spring,2025-08-18,2025-08,Blinding Lights — Cover 🎯,25,1,14.9,0.573,Xiaomi,ForYou,0,24f387d32759db5de48f8fe5f5faace6,949,0.033874,0.000254,48.124,0.0338742393509127,0.0045638945233265,0.0033468559837728
TikTok,Nl,Europe,nl,Music,#Travel,Street Food Tour in Paris,LeilaTV,original,K-pop hook,34,68,87470,6650,665,655,419,0.095907,rising,TikTok Creative Center,meme template,Android,15,Travel,12,Medium,7289.17,162,0.007603,0.007488,0.00479,40.797546,Friday,Afternoon,SummerBreak,"guide, travel, food tour",Instant like!,77534.9,Mid,Summer,2025-08-22,2025-08,Street Food Tour — New York 🎯,29,1,54.7,0.804,Huawei,Following,1,04485dd0cd2437286466ef666d74f15f,8389,0.076026,0.001852,95.907,0.0760260660797987,0.0076026066079798,0.0074882816965816
TikTok,In,Asia,hi,Lifestyle,#Pets,Weekly Reset — Budget,GamingWithMaya,original,Chill guitar,34,39,14084,1062,126,102,68,0.096421,rising,TikTok Creative Center,hook in 2s,Android,19,Pets,4,Short,3521.0,50,0.008946,0.007242,0.004828,20.823529,Friday,Evening,Regular,"pets, cats, cute, dogs",So underrated!,108037.4,Mid,Winter,2025-08-22,2025-08,Cutest moments today,20,0,24.3,0.623,Vivo,ForYou,1,aa5dbb6010609fc21ca868db10ac78f2,1358,0.075405,0.00355,96.421,0.0754047145697245,0.0089463220675944,0.0072422607213859
TikTok,Cn,Asia,zh,Lifestyle,#Comedy,When your friend is Productivity,CookingWithEmily,licensed,Chill guitar,34,23,17359,1282,203,168,169,0.10496,seasonal,TikTok Creative Center,split-screen,iOS,20,Comedy,21,Medium,826.62,28,0.011694,0.009678,0.009736,44.206897,Tuesday,Evening,BackToSchool,"sketch, funny, relatable, comedy",So underrated!,105698.0,Mid,Fall,2025-08-19,2025-08,POV: Productivity 😂,19,1,15.9,0.691,iPhone,External,0,94f003062399458701ca0207c322163e,1822,0.073852,0.001613,104.96,0.0738521804251396,0.0116942220173973,0.0096779768419839
TikTok,Ru,Europe,ru,Lifestyle,#Football,Night Routine — Beginners,GamingWithNoah,original,Chill guitar,34,40,95356,6297,524,400,440,0.080341,declining,Public Reports,emoji overlays,Android,21,Sports,31,Evergreen,3076.0,255,0.005495,0.004195,0.004614,24.597656,Wednesday,Evening,Regular,"gym, workout, sports, football",Instant like!,129907.2,Mid,Spring,2025-08-20,2025-08,Speed drills for beginners 🎯,28,1,26.2,0.655,Samsung,ForYou,0,b56dc9706d59879a49f567ca510b4f78,7661,0.066037,0.002674,80.341,0.0660367465078233,0.0054951969461806,0.0041948068291455
TikTok,Ae,Asia,ar,Automotive,#BookTok,Weekly Reset — 2025,NextMedia,trending,Engine rev,34,31,87555,7439,886,935,487,0.111324,seasonal,Public Reports,greenscreen,Android,2,Education,3,Short,29185.0,201,0.010119,0.010679,0.005562,36.826733,Monday,Night,Regular,"notes, study, learn",مش قادر أبطل اتفرج 😂,106288.7,Mid,Spring,2025-08-18,2025-08,Study With Me — College,23,0,19.7,0.635,Samsung,Following,0,dddfddd4d9da38b4222f9877a4e7b92f,9747,0.084964,0.002296,111.324,0.08496373707955,0.0101193535491976,0.0106790017703158
TikTok,Pl,Europe,pl,DIY,#Sports,Morning Routine — College,LeilaPro,original,Tape measure click,34,24,21626,1257,173,136,224,0.082771,seasonal,TikTok Creative Center,b-roll heavy,Android,21,Sports,6,Short,3604.33,57,0.008,0.006289,0.010358,21.672414,Friday,Evening,Regular,"sports, gym, football, workout",Instant like!,89008.1,Mid,Spring,2025-08-22,2025-08,Football skills in 60s 🎵,24,1,15.0,0.625,Xiaomi,ForYou,1,e543073feee911a7eddc0351752a24df,1790,0.058124,0.002636,82.771,0.0581244797928419,0.0079996300749098,0.006288726532877
TikTok,Sa,Asia,ar,Lifestyle,#FYP,My Favorite Budget Apps,MusicByFatma,licensed,Morning vibe,34,57,37782,1564,210,159,101,0.053835,declining,Open Web Samples,b-roll heavy,iOS,19,Tech,4,Short,9445.5,74,0.005558,0.004208,0.002673,20.853333,Friday,Evening,Regular,"tech, tutorial, ai",مش قادر أبطل اتفرج 😂,80410.8,Mid,Fall,2025-08-22,2025-08,AI Tools You Must Try in 2025,29,0,45.3,0.795,iPhone,ForYou,1,516816016c119efe937b38a19a9e7432,2034,0.041395,0.001959,53.835,0.0413953734582605,0.0055582023185643,0.0042083531840559
TikTok,Ng,Africa,en,Science,#HiddenGems,24 Hours in Seoul,AvaChannel,licensed,Lab beeps,34,37,64654,4388,385,344,269,0.083305,declining,TikTok Creative Center,storytime,Android,23,Travel,36,Evergreen,1795.94,60,0.005955,0.005321,0.004161,71.934426,Monday,Night,SummerBreak,"food tour, hidden gems, guide",Instant like!,100197.7,Mid,Summer,2025-08-18,2025-08,24 Hours in Istanbul,20,0,25.6,0.692,Samsung,External,0,3709d713421260fbff9fc9b6c97bf7e0,5386,0.067869,0.000928,83.305,0.0678689640238809,0.0059547746465802,0.0053206298140872
TikTok,Ng,Africa,en,Pets,#FYP,How to style Budget,MasterHassan,original,Bark hop,34,25,13772,1023,140,109,67,0.097226,seasonal,Open Web Samples,emoji overlays,Android,4,Fashion,8,Medium,1721.5,13,0.010166,0.007915,0.004865,73.071429,Saturday,Night,Regular,"ootd, fashion, grwm",So underrated!,114885.0,Mid,Spring,2025-08-23,2025-08,How to style Bold,17,0,18.3,0.732,iPhone,Following,1,cb550a16b16ecec5b8eaaf84357f6e3f,1339,0.074281,0.000944,97.226,0.0742811501597444,0.0101655532965437,0.007914609352309
TikTok,Id,Asia,id,Fitness,#Cover,Underrated artists you need to hear,DrEmily,licensed,Cardio loop,34,44,110014,6109,703,534,516,0.071464,rising,TikTok Creative Center,hook in 2s,iOS,17,Music,7,Short,15716.29,206,0.00639,0.004854,0.00469,29.512077,Tuesday,Evening,Regular,"song, beat, music, cover",Instant like!,72836.1,Mid,Spring,2025-08-19,2025-08,Underrated artists to hear ✨,28,1,23.2,0.527,Huawei,ForYou,0,93943de6fa6cdabe52c3d90986994b45,7862,0.055529,0.001872,71.464,0.0555292962713836,0.0063900958059883,0.0048539276819313
YouTube,Mx,North America,es,Music,#LearnOnTikTok,Morning Routine — Summer,OmarShorts,licensed,Indie beat,34,68,131634,5343,452,334,322,0.049007,rising,Open Web Samples,hook in 2s,iOS,21,Education,6,Short,21939.0,717,0.003434,0.002537,0.002446,7.441504,Sunday,Evening,SummerBreak,"notes, learn, tips, study",Gracias por compartir,97694.6,Mid,Summer,2025-08-24,2025-08,How I Take Notes for Productivity,33,0,46.1,0.678,Pixel,Suggested,1,1def378a9b14c412f090a1c5854c4f9e,6451,0.04059,0.005447,49.007,0.0405898172204749,0.0034337633134296,0.0025373383776228
YouTube,Ae,Asia,ar,Food,#Music,I flipped this sample,TVSofia,original,Street vibe,34,34,56816,2769,254,284,491,0.066847,seasonal,TikTok Creative Center,subtitles,iOS,19,Music,19,Medium,2990.32,185,0.004471,0.004999,0.008642,14.887097,Monday,Evening,BackToSchool,"cover, music, song, beat",شرح ممتاز 👏,73326.4,Mid,Fall,2025-08-18,2025-08,I flipped this sample,21,0,18.5,0.544,iPhone,Home,0,4237554130287bbfad01b9138a1f0b39,3798,0.048736,0.003256,66.847,0.0487362714728245,0.0044705716699521,0.0049985919459307
YouTube,Za,Africa,en,Tech,#Dance,Morning Routine — Productivity,DailyVlogsHassan,trending,Glitch hop,34,81,23361,1122,118,108,212,0.066778,stable,TikTok Creative Center,tutorial overlay,Android,17,Dance,21,Medium,1112.43,74,0.005051,0.004623,0.009075,14.96,Friday,Evening,Regular,"dance, challenge, music",Thanks for this!,98709.4,Mid,Spring,2025-08-22,2025-08,New Dance Challenge!,20,0,50.2,0.62,Xiaomi,External,1,144b7fa7d2f26ba354221168ba1fb61e,1560,0.048029,0.003168,66.778,0.048028765891871,0.0050511536321219,0.0046230897649929
YouTube,In,Asia,hi,Pets,#FYP,Skincare routine for 2025,AmrChannel,original,Cute whistle,34,73,32356,2020,278,258,134,0.083138,stable,Public Reports,jumpcut edits,Web,20,Beauty,7,Short,4622.29,218,0.008592,0.007974,0.004141,9.223744,Friday,Evening,Regular,"tips, skincare, beauty, makeup",This is fire 🔥,108840.2,Mid,Fall,2025-08-22,2025-08,Makeup Basics You Need,22,0,34.7,0.475,Desktop,Search,1,4630133c189dd341c8a2bcb397977c2e,2690,0.06243,0.006738,83.138,0.0624304611200395,0.0085919149462232,0.0079737915687971
YouTube,Gb,Europe,en,Comedy,#DanceChallenge,Weekly Reset — Summer,LinaTV,trending,Clap beat,34,30,12681,308,44,24,19,0.031149,rising,TikTok Creative Center,text-to-speech,Android,9,Dance,9,Medium,1409.0,32,0.00347,0.001893,0.001498,9.333333,Sunday,Morning,SummerBreak,"trend, music, challenge, dance",So underrated!,98232.9,Mid,Summer,2025-08-24,2025-08,New Dance Challenge!,20,0,17.2,0.573,iPhone,Home,1,5582f899015ab08472ae87e6865276c9,395,0.024288,0.002523,31.149,0.0242883053386956,0.0034697579055279,0.001892595221197
YouTube,Sa,Asia,ar,DIY,#Beauty,GRWM — Beginners Look,AhmedVlogs,licensed,Toolbox clack,34,24,41786,1281,181,112,116,0.040444,seasonal,TikTok Creative Center,emoji overlays,iOS,18,Beauty,9,Medium,4642.89,54,0.004332,0.00268,0.002776,23.290909,Monday,Evening,Ramadan,"grwm, beauty, tips, makeup, skincare",مش قادر أبطل اتفرج 😂,84206.0,Mid,Spring,2025-08-18,2025-08,Skincare Routine for Evening,28,0,17.4,0.725,Samsung,Suggested,0,ca10254872012f7a9f9c0013484acbae,1690,0.030656,0.001292,40.444,0.0306562006413631,0.004331594313885,0.0026803235533432
YouTube,Nl,Europe,nl,DIY,#Skincare,GRWM — Budget Look,TVOmar,licensed,Toolbox clack,34,74,39112,1250,195,157,84,0.043107,seasonal,TikTok Creative Center,tutorial overlay,Android,10,Beauty,6,Short,6518.67,134,0.004986,0.004014,0.002148,9.259259,Friday,Morning,BackToSchool,"grwm, skincare, makeup, beauty, tips",Instant like!,95525.4,Mid,Fall,2025-08-22,2025-08,GRWM — Minimal Look ✨,21,1,33.3,0.45,Pixel,Home,1,cfcf7ee00120fa06f4a6bd0309b864c8,1686,0.03196,0.003426,43.107,0.0319595009204336,0.0049856821435876,0.0040141133156064
YouTube,Jp,Asia,ja,DIY,#FYP,Hidden Gems of Seoul,FitnessWithDiego,trending,Toolbox clack,34,49,10556,337,34,37,41,0.042535,declining,TikTok Creative Center,emoji overlays,iOS,7,Travel,7,Short,1508.0,33,0.003221,0.003505,0.003884,9.911765,Thursday,Morning,HolidaySeason,"vlog, hidden gems, food tour, travel, guide",ずっと見ちゃう😂,107743.7,Mid,Winter,2025-08-21,2025-08,Hidden Gems of Dubai,20,0,33.7,0.688,iPhone,Home,0,5de6d30f282df42a2e7cd0b7a8a9a542,449,0.031925,0.003126,42.535,0.0319249715801439,0.0032209170140204,0.003505115574081
YouTube,It,Europe,it,Art,#StreetFood,I tried making Tacos,GamingWithLeila,licensed,Paint stroke ASMR,34,44,29236,1491,169,153,95,0.065262,rising,Public Reports,jumpcut edits,iOS,14,Food,3,Short,9745.33,162,0.005781,0.005233,0.003249,9.147239,Friday,Afternoon,Regular,"food, fast, street food",So underrated!,115624.3,Mid,Spring,2025-08-22,2025-08,I tried making Kunafa,21,0,18.9,0.43,iPhone,Home,1,7dcc46a4f8ba2be4ee257d69ecefcd30,1908,0.050999,0.005541,65.262,0.050998768641401,0.0057805445341359,0.005233274045697
YouTube,Eg,Africa,ar,Food,#Gaming,Valorant — Insane Highlights!,MissFatma,original,Street vibe,34,64,30664,1575,243,210,193,0.07243,stable,Public Reports,greenscreen,Android,9,Gaming,3,Short,10221.33,129,0.007925,0.006848,0.006294,12.115385,Thursday,Morning,Regular,"gaming, clips, fps",شرح ممتاز 👏,110714.4,Mid,Winter,2025-08-21,2025-08,Insane Fortnite Highlights!,27,0,36.1,0.564,Pixel,Home,0,4f6cda07fa60da4b6744579a905e0690,2221,0.051363,0.004207,72.43,0.0513631620140881,0.0079246021393164,0.0068484216018784
YouTube,Eg,Africa,ar,Science,#FYP,I tried making Koshari,LiamVlogs,original,Cosmic pad,34,66,24340,1305,176,105,128,0.070419,stable,TikTok Creative Center,subtitles,Android,17,Food,21,Medium,1159.05,165,0.007231,0.004314,0.005259,7.861446,Friday,Evening,Regular,"food, kitchen, recipe",تحفة بصراحة!,91094.5,Mid,Winter,2025-08-22,2025-08,Street Sushi Taste Test,23,0,33.9,0.514,iPhone,Home,1,49fcb576f228af80da3036cada24c744,1714,0.053615,0.006779,70.419,0.0536154478225143,0.0072308956450287,0.0043138866064092
YouTube,Ca,North America,en,Travel,#FYP,Night Routine — Productivity,SaraShorts,trending,Backpack beat,34,47,12473,574,70,53,89,0.063016,stable,TikTok Creative Center,facecam,Android,15,Lifestyle,40,Evergreen,311.82,34,0.005612,0.004249,0.007135,16.4,Tuesday,Afternoon,SummerBreak,"daily, routine, motivation, lifestyle",Thanks for this!,85253.7,Mid,Summer,2025-08-19,2025-08,Morning Routine — 2025 🏖️,25,1,21.2,0.451,Vivo,Suggested,0,d7c7076714eaf7a11198cbc60416ea43,786,0.046019,0.002726,63.016,0.0460194019081215,0.0056121221839172,0.0042491782249659
YouTube,Nl,Europe,nl,DIY,#OOTD,GRWM: Summer Edition,BeyondLabs,licensed,Woodshop groove,34,20,116147,5189,690,356,328,0.056506,seasonal,Public Reports,tutorial overlay,Android,15,Fashion,10,Medium,11614.7,588,0.005941,0.003065,0.002824,8.809847,Wednesday,Afternoon,Regular,"ootd, fashion, style",Instant like!,104158.3,Mid,Winter,2025-08-20,2025-08,How to style Minimal,20,0,14.4,0.72,iPhone,Suggested,0,fb439c4a096bea16b9a90a9e8e4048e7,6563,0.044676,0.005063,56.506,0.0446761431634049,0.0059407475010116,0.0030650813193625
YouTube,Au,Oceania,en,Beauty,#FYP,If Summer was honest,LifeOfAli,licensed,LoFi makeup beat,34,29,275302,10197,1236,1269,688,0.048637,rising,Open Web Samples,jumpcut edits,Android,16,Comedy,8,Medium,34412.75,444,0.00449,0.004609,0.002499,22.914607,Sunday,Afternoon,Regular,"sketch, relatable, comedy",So underrated!,106932.7,Mid,Winter,2025-08-24,2025-08,POV: Beginners,14,0,14.4,0.497,iPhone,Search,1,1baa91cecf45e702beacd9d93521e444,13390,0.037039,0.001613,48.637,0.0370393240877291,0.0044896150409368,0.0046094834036803
YouTube,Se,Europe,sv,Finance,#GRWM,How to style Summer,EmilyVlogs,original,Ticker tick,34,28,356261,10780,773,1045,1216,0.038775,stable,Public Reports,jumpcut edits,Android,17,Fashion,3,Short,118753.67,1379,0.00217,0.002933,0.003413,7.811594,Friday,Evening,SummerBreak,"fashion, grwm, style",So underrated!,116667.1,Mid,Summer,2025-08-22,2025-08,How to style Evening,20,0,14.6,0.521,iPhone,Home,1,c9ee35e6de358dd44329f897951022c3,13814,0.030259,0.003871,38.775,0.0302587148186301,0.0021697575653804,0.0029332427630304
YouTube,Sa,Asia,ar,Gaming,#Wanderlust,Hidden Gems of New York,GuruAyaka,original,8bit loop,34,20,38638,1812,205,207,170,0.06196,rising,TikTok Creative Center,split-screen,iOS,13,Travel,13,Medium,2972.15,138,0.005306,0.005357,0.0044,13.035971,Saturday,Afternoon,HolidaySeason,"travel, food tour, vlog",جامد جدًا 🔥,94166.9,Mid,Winter,2025-08-23,2025-08,24 Hours in London,18,0,15.0,0.75,iPhone,Suggested,1,16082f6270546c4b1513771f70a37993,2394,0.046897,0.003572,61.96,0.0468968373104197,0.0053056576427351,0.0053574201563227
YouTube,Cn,Asia,zh,DIY,#Lifestyle,Morning Routine — College,YoussefShorts,original,Tape measure click,34,53,32322,1443,149,122,161,0.05801,stable,Open Web Samples,b-roll heavy,iOS,23,Lifestyle,6,Short,5387.0,39,0.00461,0.003775,0.004981,36.075,Wednesday,Night,Regular,"motivation, routine, daily, lifestyle",This is fire 🔥,121071.3,Mid,Spring,2025-08-20,2025-08,Weekly Reset — Summer 🎵,23,1,34.1,0.643,iPhone,Search,0,b20b65f05f978c8a9745fb16f8a8914b,1875,0.044645,0.001207,58.01,0.044644514572118,0.0046098632510364,0.0037745189035331
YouTube,Se,Europe,sv,Gaming,#FYP,Morning Routine — 2025,ChannelJames,licensed,8bit loop,34,38,136032,3222,396,358,338,0.031713,rising,TikTok Creative Center,storytime,Android,22,Pets,15,Medium,9068.8,179,0.002911,0.002632,0.002485,17.9,Wednesday,Evening,Regular,"dogs, cats, pets",Thanks for this!,74817.7,Mid,Spring,2025-08-20,2025-08,Cutest moments today 🎵,22,1,19.2,0.505,Vivo,Suggested,0,380aa778bc3d8f7f279006c9aa401fc6,4314,0.023686,0.001316,31.713,0.0236856033874382,0.0029110797459421,0.0026317337097153
YouTube,Ke,Africa,sw,Sports,#Tech,Build This in 10 Minutes,DailyVlogsJiwoo,original,Adrenaline synth,34,62,43266,2262,254,261,292,0.070933,stable,TikTok Creative Center,subtitles,iOS,20,Tech,3,Short,14422.0,312,0.005871,0.006032,0.006749,7.226837,Saturday,Evening,BackToSchool,"tutorial, tools, tech, ai",This is fire 🔥,97490.1,Mid,Fall,2025-08-23,2025-08,AI Tools You Must Try in 2025,29,0,45.4,0.732,Samsung,Suggested,1,699a5d5ec33ff330f569383c2427e37a,3069,0.052281,0.007211,70.933,0.0522812369990292,0.0058706605648777,0.0060324504229649
YouTube,Ru,Europe,ru,Finance,#Dance,Weekly Reset — Summer,StreetStudio,original,Ticker tick,34,58,18287,729,63,67,45,0.049434,stable,TikTok Creative Center,split-screen,Android,22,Dance,16,Medium,1142.94,104,0.003445,0.003664,0.002461,6.942857,Friday,Evening,SummerBreak,"music, dance, trend, challenge",This is fire 🔥,88159.6,Mid,Summer,2025-08-22,2025-08,Dance With Me — Office,22,0,32.9,0.567,Samsung,Home,1,7aa5c50276ad2f803d542b3f82fe8bcd,904,0.039864,0.005687,49.434,0.0398643845354623,0.0034450702684967,0.0036638048887187
